"code","name","academy","address","email","phone","student_count","public","url"
"0130813N","Ecole élémentaire Sainte-Sophie","Aix-Marseille","4 rue Sainte Sophie, 13004 MARSEILLE","ce.0130813N@ac-aix-marseille.fr","0491347303","152","true","https://www.education.gouv.fr/annuaire/13004/marseille-4e-arrondissement/ecole/0130813n/ecole-elementaire-sainte-sophie.html"
"0130861R","Ecole maternelle Botinelly","Aix-Marseille","21 boulevard Louis Botinelly, 13004 MARSEILLE","ce.0130861R@ac-aix-marseille.fr","0491496079","90","true","https://www.education.gouv.fr/annuaire/13004/marseille-4e-arrondissement/ecole/0130861r/ecole-maternelle-botinelly.html"
"0130858M","Ecole maternelle Chartreux ALBE HBM","Aix-Marseille","19 rue Vincent Faita, 13004 MARSEILLE","ce.0130858M@ac-aix-marseille.fr","0491063354","80","true","https://www.education.gouv.fr/annuaire/13004/marseille-4e-arrondissement/ecole/0130858m/ecole-maternelle-chartreux-albe-hbm.html"
"0131560A","Ecole maternelle Chartreux Eugène Cas","Aix-Marseille","217 avenue des Chartreux, 13004 MARSEILLE","ce.0131560A@ac-aix-marseille.fr","0491642730","208","true","https://www.education.gouv.fr/annuaire/13004/marseille-4e-arrondissement/ecole/0131560a/ecole-maternelle-chartreux-eugene-cas.html"
"0130862S","Ecole maternelle Chutes Lavie","Aix-Marseille","63 allée des Platanes, 13004 MARSEILLE","ce.0130862S@ac-aix-marseille.fr","0491504180","16","true","https://www.education.gouv.fr/annuaire/13004/marseille-4e-arrondissement/ecole/0130862s/ecole-maternelle-chutes-lavie.html"
"0130875F","Ecole maternelle La Feuilleraie","Aix-Marseille","87 boulevard de Roux, 13004 MARSEILLE","ce.0130875F@ac-aix-marseille.fr","0491494821","168","true","https://www.education.gouv.fr/annuaire/13004/marseille-4e-arrondissement/ecole/0130875f/ecole-maternelle-la-feuilleraie.html"
"0130885S","Ecole maternelle Longchamp","Aix-Marseille","2 impasse de Montbard, 13004 MARSEILLE","ce.0130885S@ac-aix-marseille.fr","0491641227","196","true","https://www.education.gouv.fr/annuaire/13004/marseille-4e-arrondissement/ecole/0130885s/ecole-maternelle-longchamp.html"
"0130947J","Ecole maternelle Sainte-Sophie","Aix-Marseille","2 rue Sainte Sophie, 13004 MARSEILLE","ce.0130947J@ac-aix-marseille.fr","0491491815","136","true","https://www.education.gouv.fr/annuaire/13004/marseille-4e-arrondissement/ecole/0130947j/ecole-maternelle-sainte-sophie.html"
"0130514N","Ecole élémentaire Abbé de L'Epée","Aix-Marseille","18 square Sidi Brahim, 13005 MARSEILLE","ce.0130514N@ac-aix-marseille.fr","0491347270","368","true","https://www.education.gouv.fr/annuaire/13005/marseille-5e-arrondissement/ecole/0130514n/ecole-elementaire-abbe-de-l-epee.html"
"0130570Z","Ecole élémentaire Olivier Gillibert","Aix-Marseille","46 rue Gillibert, 13005 MARSEILLE","ce.0130570Z@ac-aix-marseille.fr","0491422118","350","true","https://www.education.gouv.fr/annuaire/13005/marseille-5e-arrondissement/ecole/0130570z/ecole-elementaire-olivier-gillibert.html"
"chouvet","Ecole Elémentaire Privée Jean baptiste Fouque","Aix-Marseille","5 place de l'Archange, 13005 MARSEILLE","julien.chouvet@free.fr","0652767734","0","true","https://www.education.gouv.fr/annuaire/13005/marseille-5e-arrondissement/ecole/0134423m/ecole-elementaire-privee-jean-baptiste-fouque.html"
"0130652N","Ecole élémentaire Sainte-Cécile","Aix-Marseille","146 rue Sainte Cécile, 13005 MARSEILLE","ce.0130652N@ac-aix-marseille.fr","0491782067","168","true","https://www.education.gouv.fr/annuaire/13005/marseille-5e-arrondissement/ecole/0130652n/ecole-elementaire-sainte-cecile.html"
"0130833K","Ecole maternelle Abbé de l'Epée","Aix-Marseille","7 bis square Sidi Brahim, 13005 MARSEILLE","ce.0130833K@ac-aix-marseille.fr","0491341216","223","true","https://www.education.gouv.fr/annuaire/13005/marseille-5e-arrondissement/ecole/0130833k/ecole-maternelle-abbe-de-l-epee.html"
"0130838R","Ecole maternelle Baille","Aix-Marseille","250 boulevard Baille, 13005 MARSEILLE","ce.0130838R@ac-aix-marseille.fr","0491784219","91","true","https://www.education.gouv.fr/annuaire/13005/marseille-5e-arrondissement/ecole/0130838r/ecole-maternelle-baille.html"
"0130942D","Ecole maternelle Saint-Pierre","Aix-Marseille","45 rue Pascal Ruinat, 13005 MARSEILLE","ce.0130942D@ac-aix-marseille.fr","0491479237","148","true","https://www.education.gouv.fr/annuaire/13005/marseille-5e-arrondissement/ecole/0130942d/ecole-maternelle-saint-pierre.html"
"0130580K","Ecole primaire Loubière","Aix-Marseille","97 rue de la Loubière, 13005 MARSEILLE","ce.0130580K@ac-aix-marseille.fr","0491422137","386","true","https://www.education.gouv.fr/annuaire/13005/marseille-5e-arrondissement/ecole/0130580k/ecole-primaire-loubiere.html"
"0131801M","Ecole primaire privée Saint Michel","Aix-Marseille","185 boulevard Chave, 13005 MARSEILLE","ce.0131801M@ac-aix-marseille.fr","0491429223","206","true","https://www.education.gouv.fr/annuaire/13005/marseille-5e-arrondissement/ecole/0131801m/ecole-primaire-privee-saint-michel.html"
"0130683X","Ecole élémentaire Albert Chabanon","Aix-Marseille","23 rue Albert Chabanon, 13006 MARSEILLE","ce.0130683X@ac-aix-marseille.fr","0491476794","288","true","https://www.education.gouv.fr/annuaire/13006/marseille-6e-arrondissement/ecole/0130683x/ecole-elementaire-albert-chabanon.html"
"0130729X","Ecole élémentaire La Guadeloupe","Aix-Marseille","7 rue de la Guadeloupe, 13006 MARSEILLE","ce.0130729X@ac-aix-marseille.fr","0491372213","206","true","https://www.education.gouv.fr/annuaire/13006/marseille-6e-arrondissement/ecole/0130729x/ecole-elementaire-la-guadeloupe.html"
"0130846Z","Ecole maternelle des Bergers","Aix-Marseille","11 rue Perrin Solliers, 13006 MARSEILLE","ce.0130846Z@ac-aix-marseille.fr","0491476362","231","true","https://www.education.gouv.fr/annuaire/13006/marseille-6e-arrondissement/ecole/0130846z/ecole-maternelle-des-bergers.html"
"0130877H","Ecole maternelle Delphes","Aix-Marseille","6 avenue de Delphes, 13006 MARSEILLE","ce.0130877H@ac-aix-marseille.fr","0491784614","188","true","https://www.education.gouv.fr/annuaire/13006/marseille-6e-arrondissement/ecole/0130877h/ecole-maternelle-delphes.html"
"0132604K","Ecole maternelle Eydoux","Aix-Marseille","18 rue Eydoux, 13006 MARSEILLE","ce.0132604K@ac-aix-marseille.fr","0491471956","119","true","https://www.education.gouv.fr/annuaire/13006/marseille-6e-arrondissement/ecole/0132604k/ecole-maternelle-eydoux.html"
"0130882N","Ecole maternelle Fiolle-Breteuil","Aix-Marseille","80 rue Docteur Jean Fiolle, 13006 MARSEILLE","ce.0130882N@ac-aix-marseille.fr","0491375829","82","true","https://www.education.gouv.fr/annuaire/13006/marseille-6e-arrondissement/ecole/0130882n/ecole-maternelle-fiolle-breteuil.html"
"0133202K","Ecole primaire privée Beth Sepher Ami","Aix-Marseille","47 rue Saint Suffren, 13006 MARSEILLE","ce.0133202K@ac-aix-marseille.fr","0496100850","435","true","https://www.education.gouv.fr/annuaire/13006/marseille-6e-arrondissement/ecole/0133202k/ecole-primaire-privee-beth-sepher-ami.html"
"0132068C","Ecole primaire privée Notre-Dame","Aix-Marseille","15 rue Edouard Delanglade, 13006 MARSEILLE","ce.0132068C@ac-aix-marseille.fr","0491377560","212","true","https://www.education.gouv.fr/annuaire/13006/marseille-6e-arrondissement/ecole/0132068c/ecole-primaire-privee-notre-dame.html"
"0130548A","Ecole élémentaire Chateaubriand","Aix-Marseille","46 rue Châteaubriand, 13007 MARSEILLE","ce.0130548A@ac-aix-marseille.fr","0491520807","122","true","https://www.education.gouv.fr/annuaire/13007/marseille-7e-arrondissement/ecole/0130548a/ecole-elementaire-chateaubriand.html"
"0130605M","Ecole élémentaire Pharo Catalans","Aix-Marseille","Rue des Catalans, 13007 MARSEILLE","ce.0130605M@ac-aix-marseille.fr","0491523732","235","true","https://www.education.gouv.fr/annuaire/13007/marseille-7e-arrondissement/ecole/0130605m/ecole-elementaire-pharo-catalans.html"
"0130899G","Ecole maternelle Neuve-Sainte-Catherine","Aix-Marseille","17 rue Neuve Sainte Catherine, 13007 MARSEILLE","ce.0130899G@ac-aix-marseille.fr","0491540830","143","true","https://www.education.gouv.fr/annuaire/13007/marseille-7e-arrondissement/ecole/0130899g/ecole-maternelle-neuve-sainte-catherine.html"
"0130907R","Ecole maternelle Paul Codaccioni","Aix-Marseille","18 rue Paul Codaccioni, 13007 MARSEILLE","ce.0130907R@ac-aix-marseille.fr","0491525461","127","true","https://www.education.gouv.fr/annuaire/13007/marseille-7e-arrondissement/ecole/0130907r/ecole-maternelle-paul-codaccioni.html"
"0130743M","Ecole primaire Marius Thomas","Aix-Marseille","21 boulevard Marius Thomas, 13007 MARSEILLE","ce.0130743M@ac-aix-marseille.fr","0491520308","252","true","https://www.education.gouv.fr/annuaire/13007/marseille-7e-arrondissement/ecole/0130743m/ecole-primaire-marius-thomas.html"
"0132074J","Ecole primaire privée protestante d'Endoume","Aix-Marseille","29 avenue David Dellepiane, 13007 MARSEILLE","ce.0132074J@ac-aix-marseille.fr","0491526501","104","true","https://www.education.gouv.fr/annuaire/13007/marseille-7e-arrondissement/ecole/0132074j/ecole-primaire-privee-protestante-d-endoume.html"
"0130918C","Ecole primaire Roucas Blanc","Aix-Marseille","44 chemin du Roucas Blanc, 13007 MARSEILLE","ce.0130918C@ac-aix-marseille.fr","0491526926","215","true","https://www.education.gouv.fr/annuaire/13007/marseille-7e-arrondissement/ecole/0130918c/ecole-primaire-roucas-blanc.html"
"0130532H","Ecole élémentaire Bonneveine 1","Aix-Marseille","52 boulevard du Sablier, 13008 MARSEILLE","ce.0130532H@ac-aix-marseille.fr","0491734741","137","true","https://www.education.gouv.fr/annuaire/13008/marseille-8e-arrondissement/ecole/0130532h/ecole-elementaire-bonneveine-1.html"
"0132758C","Ecole élémentaire Bonneveine Zénatti","Aix-Marseille","109 avenue ANDRE ZENATTI, 13008 MARSEILLE","ce.0132758C@ac-aix-marseille.fr","0491721724","207","true","https://www.education.gouv.fr/annuaire/13008/marseille-8e-arrondissement/ecole/0132758c/ecole-elementaire-bonneveine-zenatti.html"
"0131535Y","Ecole élémentaire Cité Azoulay","Aix-Marseille","21 rue Raphaël, 13008 MARSEILLE","ce.0131535Y@ac-aix-marseille.fr","0491778641","235","true","https://www.education.gouv.fr/annuaire/13008/marseille-8e-arrondissement/ecole/0131535y/ecole-elementaire-cite-azoulay.html"
"0130563S","Ecole élémentaire Etienne Milan","Aix-Marseille","4 rue Etienne Milan, 13008 MARSEILLE","ce.0130563S@ac-aix-marseille.fr","0491763637","224","true","https://www.education.gouv.fr/annuaire/13008/marseille-8e-arrondissement/ecole/0130563s/ecole-elementaire-etienne-milan.html"
"0130571A","Ecole élémentaire Grand Saint Giniez","Aix-Marseille","257 avenue de Mazargues, 13008 MARSEILLE","ce.0130571A@ac-aix-marseille.fr","0491762331","159","true","https://www.education.gouv.fr/annuaire/13008/marseille-8e-arrondissement/ecole/0130571a/ecole-elementaire-grand-saint-giniez.html"
"0130577G","Ecole élémentaire Lapin Blanc des Neiges","Aix-Marseille","131 chemin du Sablier, 13008 MARSEILLE","ce.0130577G@ac-aix-marseille.fr","0491732750","143","true","https://www.education.gouv.fr/annuaire/13008/marseille-8e-arrondissement/ecole/0130577g/ecole-elementaire-lapin-blanc-des-neiges.html"
"0130621E","Ecole élémentaire Le Rouet","Aix-Marseille","10 rue SAINTE FAMILLE, 13008 MARSEILLE","ce.0130621E@ac-aix-marseille.fr","0491791641","269","true","https://www.education.gouv.fr/annuaire/13008/marseille-8e-arrondissement/ecole/0130621e/ecole-elementaire-le-rouet.html"
"0130606N","Ecole elementaire Pointe Rouge","Aix-Marseille","10 boulevard PIOT, 13008 MARSEILLE","ce.0130606N@ac-aix-marseille.fr","0491733566","373","true","https://www.education.gouv.fr/annuaire/13008/marseille-8e-arrondissement/ecole/0130606n/ecole-elementaire-pointe-rouge.html"
"0130651M","Ecole élémentaire Sainte-Anne","Aix-Marseille","484 avenue de Mazargues, 13008 MARSEILLE","ce.0130651M@ac-aix-marseille.fr","0491761737","326","true","https://www.education.gouv.fr/annuaire/13008/marseille-8e-arrondissement/ecole/0130651m/ecole-elementaire-sainte-anne.html"
"0130851E","Ecole maternelle Bonneveine","Aix-Marseille","52 boulevard du Sablier, 13008 MARSEILLE","ce.0130851E@ac-aix-marseille.fr","0491730448","85","true","https://www.education.gouv.fr/annuaire/13008/marseille-8e-arrondissement/ecole/0130851e/ecole-maternelle-bonneveine.html"
"0132755Z","Ecole maternelle Bonneveine Zénatti","Aix-Marseille","109 AVENUE ZENATTI, 13008 MARSEILLE","ce.0132755Z@ac-aix-marseille.fr","0491721674","102","true","https://www.education.gouv.fr/annuaire/13008/marseille-8e-arrondissement/ecole/0132755z/ecole-maternelle-bonneveine-zenatti.html"
"0131534X","Ecole maternelle Cité Azoulay","Aix-Marseille","7 rue Raphaël, 13008 MARSEILLE","ce.0131534X@ac-aix-marseille.fr","0491762175","140","true","https://www.education.gouv.fr/annuaire/13008/marseille-8e-arrondissement/ecole/0131534x/ecole-maternelle-cite-azoulay.html"
"0130871B","Ecole maternelle Etienne Milan","Aix-Marseille","Rue Etienne Milan, 13008 MARSEILLE","ce.0130871B@ac-aix-marseille.fr","0491762129","99","true","https://www.education.gouv.fr/annuaire/13008/marseille-8e-arrondissement/ecole/0130871b/ecole-maternelle-etienne-milan.html"
"0131643R","Ecole maternelle Flotte","Aix-Marseille","2 avenue Ferdinand Flotte, 13008 MARSEILLE","ce.0131643R@ac-aix-marseille.fr","0491761966","115","true","https://www.education.gouv.fr/annuaire/13008/marseille-8e-arrondissement/ecole/0131643r/ecole-maternelle-flotte.html"
"0130879K","Ecole maternelle Grand Saint Giniez","Aix-Marseille","243 avenue de Mazargues, 13008 MARSEILLE","ce.0130879K@ac-aix-marseille.fr","0491762050","73","true","https://www.education.gouv.fr/annuaire/13008/marseille-8e-arrondissement/ecole/0130879k/ecole-maternelle-grand-saint-giniez.html"
"0130883P","Ecole maternelle Jean Mermoz","Aix-Marseille","128 rue Jean Mermoz, 13008 MARSEILLE","ce.0130883P@ac-aix-marseille.fr","0491775261","171","true","https://www.education.gouv.fr/annuaire/13008/marseille-8e-arrondissement/ecole/0130883p/ecole-maternelle-jean-mermoz.html"
"0133049U","Ecole maternelle Lapin Blanc","Aix-Marseille","70 avenue André Zenatti, 13008 MARSEILLE","ce.0133049U@ac-aix-marseille.fr","0491723607","71","true","https://www.education.gouv.fr/annuaire/13008/marseille-8e-arrondissement/ecole/0133049u/ecole-maternelle-lapin-blanc.html"
"0130898F","Ecole maternelle Lapin Blanc des Neiges","Aix-Marseille","21 boulevard des Neiges, 13008 MARSEILLE","ce.0130898F@ac-aix-marseille.fr","0491733279","95","true","https://www.education.gouv.fr/annuaire/13008/marseille-8e-arrondissement/ecole/0130898f/ecole-maternelle-lapin-blanc-des-neiges.html"
"0130884R","Ecole maternelle Le Corbusier","Aix-Marseille","280 boulevard Michelet, 13008 MARSEILLE","ce.0130884R@ac-aix-marseille.fr","0491764361","32","true","https://www.education.gouv.fr/annuaire/13008/marseille-8e-arrondissement/ecole/0130884r/ecole-maternelle-le-corbusier.html"
"0130887U","Ecole maternelle Madrague Montredon","Aix-Marseille","32 boulevard de la Verrerie, 13008 MARSEILLE","ce.0130887U@ac-aix-marseille.fr","0491733403","64","true","https://www.education.gouv.fr/annuaire/13008/marseille-8e-arrondissement/ecole/0130887u/ecole-maternelle-madrague-montredon.html"
"0130895C","Ecole maternelle Montredon","Aix-Marseille","8 place Engalière, 13008 MARSEILLE","ce.0130895C@ac-aix-marseille.fr","0491730797","79","true","https://www.education.gouv.fr/annuaire/13008/marseille-8e-arrondissement/ecole/0130895c/ecole-maternelle-montredon.html"
"0133246H","Ecole maternelle Prado Plage","Aix-Marseille","122 rue du Commandant Rolland, 13008 MARSEILLE","ce.0133246H@ac-aix-marseille.fr","0491773799","83","true","https://www.education.gouv.fr/annuaire/13008/marseille-8e-arrondissement/ecole/0133246h/ecole-maternelle-prado-plage.html"
"0131547L","Ecole maternelle Raymond Teisseire","Aix-Marseille","64 boulevard Rabatau, 13008 MARSEILLE","ce.0131547L@ac-aix-marseille.fr","0491793510","180","true","https://www.education.gouv.fr/annuaire/13008/marseille-8e-arrondissement/ecole/0131547l/ecole-maternelle-raymond-teisseire.html"
"0130922G","Ecole maternelle Roy d'Espagne","Aix-Marseille","1 ALLEE EMMANUEL CHABRIER, 13008 MARSEILLE","ce.0130922G@ac-aix-marseille.fr","0491731975","116","true","https://www.education.gouv.fr/annuaire/13008/marseille-8e-arrondissement/ecole/0130922g/ecole-maternelle-roy-d-espagne.html"
"0132040X","Ecole primaire privée Notre-Dame de L'Huveaune","Aix-Marseille","23 boulevard Emile Sicard, 13008 MARSEILLE","ce.0132040X@ac-aix-marseille.fr","0491779407","213","true","https://www.education.gouv.fr/annuaire/13008/marseille-8e-arrondissement/ecole/0132040x/ecole-primaire-privee-notre-dame-de-l-huveaune.html"
"0131532V","Ecole éléméntaire Château Sec","Aix-Marseille","51 chemin Joseph Aiguier, 13009 MARSEILLE","ce.0131532V@ac-aix-marseille.fr","0491755092","269","true","https://www.education.gouv.fr/annuaire/13009/marseille-9e-arrondissement/ecole/0131532v/ecole-elementaire-chateau-sec.html"
"0132286P","Ecole élémentaire Granados Roy d'Espagne","Aix-Marseille","Allée Granados, 13009 MARSEILLE","ce.0132286P@ac-aix-marseille.fr","0491733651","123","true","https://www.education.gouv.fr/annuaire/13009/marseille-9e-arrondissement/ecole/0132286p/ecole-elementaire-granados-roy-d-espagne.html"
"0130523Y","Ecole élémentaire La Baume","Aix-Marseille","1 traverse COLGATE, 13009 MARSEILLE","ce.0130523Y@ac-aix-marseille.fr","0491400982","91","true","https://www.education.gouv.fr/annuaire/13009/marseille-9e-arrondissement/ecole/0130523y/ecole-elementaire-la-baume.html"
"0130603K","Ecole élémentaire La Pauline","Aix-Marseille","343 boulevard Romain Rolland, 13009 MARSEILLE","ce.0130603K@ac-aix-marseille.fr","0491755255","201","true","https://www.education.gouv.fr/annuaire/13009/marseille-9e-arrondissement/ecole/0130603k/ecole-elementaire-la-pauline.html"
"0130747S","Ecole élémentaire Mazargues","Aix-Marseille","3 rue François Blanc, 13009 MARSEILLE","ce.0130747S@ac-aix-marseille.fr","0491400186","126","true","https://www.education.gouv.fr/annuaire/13009/marseille-9e-arrondissement/ecole/0130747s/ecole-elementaire-mazargues.html"
