RED_IZO;IČO;Zřizovatel;Území;ORP;Plný název;Zkrácený název;Ulice;Č. p.;Č. or.;Část obce;PSČ;Místo;Telefon;Fax;Email 1;Email 2;WWW;Ředitel;IZO;Druh/Typ;Název;Škola - Ulice;Škola - Č. p.;Škola - Č. or.;Škola - Část obce;Škola - PSČ;Škola - Místo;Škola - Kód RÚIAN;Kapacita;Obor;Název.1;Forma;Délka;Jazyk;Kapacita oboru;Vyuč. jazyk oboru;Cizí jazyk;Dobíhající
600049302;62451332;2;CZ0207;2115;Základní škola a Mateřská škola Mladá Boleslav, Václavkova 1040, příspěvková organizace;Základní škola a Mateřská škola;Václavkova;1040.0;;Mladá Boleslav II;29301;Mladá Boleslav;326 733 867;;skola@8zsmb.cz;;http://www.8zsmb.cz;PhDr. Vojtěch Hájek;102638268;B00;Základní škola;Václavkova;1040.0;;Mladá Boleslav II;29301.0;Mladá Boleslav;21251118.0;710;7901C01;Základní škola;10.0;90;100;710.0;10;;NE
600049311;75031418;2;CZ0207;2115;Základní škola Kosmonosy, příspěvková organizace;Základní škola;Podzámecká;1.0;;Kosmonosy;29306;Kosmonosy;778 002 279;;milan.petras@zskosmonosy.cz;helena.bambuskova@zskosmonosy.cz;http://www.zskosmonosy.cz;Mgr. Milan Petráš;102638276;B00;Základní škola;Podzámecká;1.0;;Kosmonosy;29306.0;Kosmonosy;24359220.0;555;7901C01;Základní škola;10.0;90;100;555.0;10;;NE
600049329;75030322;2;CZ0207;2116;Základní škola a Mateřská škola Jivina;Základní škola a Mateřská škola;;9.0;;Jivina;29414;Jivina;326 921 577;;skola@skolajivina.cz;;https://www.skolajivina.cz;Mgr. Veronika Biskupová;108022421;B00;Základní škola;;9.0;;Jivina;29414.0;Jivina;15524116.0;74;7901C01;Základní škola;10.0;90;100;74.0;10;;NE
600049337;71005901;2;CZ0207;2116;Základní škola a Mateřská škola Loukovec okres Mladá Boleslav;Základní škola a Mateřská škola;;90.0;;Loukovec;29411;Loukovec;739 454 936;;zs@zsloukovec.cz;;https://www.zsloukovec.cz;Mgr. Iva Toušová;108022439;B00;Základní škola;;90.0;;Loukovec;29411.0;Loukovec;21207224.0;35;7901C01;Základní škola;10.0;90;100;35.0;10;;NE
600050629;61631477;2;CZ0208;2119;Základní škola T. G. Masaryka Poděbrady, Školní 556, okres Nymburk;Základní škola T. G. Masaryka;Školní;556.0;1;Poděbrady II;29001;Poděbrady;312 316 901;;zstgm@zstgmpodebrady.cz;sykora@zstgmpodebrady.cz;http://www.zstgmpodebrady.cz;Mgr. Vlastislav Sýkora;498483;B00;Základní škola;Školní;556.0;1;Poděbrady II;29001.0;Poděbrady;18333851.0;930;7901C01;Základní škola;10.0;90;100;930.0;10;;NE
600050637;45831688;2;CZ0208;2119;Základní škola Libice nad Cidlinou, okres Nymburk;Základní škola;Školní;465.0;;Libice nad Cidlinou;28907;Libice nad Cidlinou;325 637 256;325 637 256;zslibice@zslibice.cz;;www.zslibice.cz;Mgr. Roman Schulz;45831688;B00;Základní škola;Školní;465.0;;Libice nad Cidlinou;28907.0;Libice nad Cidlinou;1158309.0;270;7901C01;Základní škola;10.0;90;100;270.0;10;;NE
600050645;71008357;2;CZ0208;2118;Základní škola Kostomlaty nad Labem, příspěvková organizace;Základní škola;Školní;402.0;;Kostomlaty nad Labem;28921;Kostomlaty nad Labem;325 538 456;;info@zskostomlaty.cz;;www.skolakostomlaty.cz;Mgr. Erika Drobná;102374953;B00;Základní škola;Školní;402.0;;Kostomlaty nad Labem;28921.0;Kostomlaty nad Labem;18237568.0;324;7901C01;Základní škola;10.0;90;100;324.0;10;;NE
600050653;61632279;2;CZ0208;2118;Základní škola a Mateřská škola G. A. Lindnera Rožďalovice;ZŠ a MŠ G. A. Lindnera;Tyršova;278.0;;Rožďalovice;28934;Rožďalovice;325 593 144;;skola@zs-rozdalovice.cz;;http://www.zs-rozdalovice.cz;Mgr. Petr Tesař;102386439;B00;Základní škola;Tyršova;278.0;;Rožďalovice;28934.0;Rožďalovice;1254065.0;300;7901C01;Základní škola;10.0;90;100;300.0;10;;NE
600050661;71001182;2;CZ0208;2119;Základní škola a mateřská škola Křečkov;Základní škola a mateřská škola;;68.0;;Křečkov;29001;Křečkov;773 630 091;;zskreckov@centrum.cz;;;Mgr. Iva Šafránková;102374805;B00;Základní škola;;68.0;;Křečkov;29001.0;Křečkov;18242499.0;40;7901C001;Základní škola;10.0;90;100;40.0;10;;ANO
600050661;71001182;2;CZ0208;2119;Základní škola a mateřská škola Křečkov;Základní škola a mateřská škola;;68.0;;Křečkov;29001;Křečkov;773 630 091;;zskreckov@centrum.cz;;;Mgr. Iva Šafránková;102374805;B00;Základní škola;;68.0;;Křečkov;29001.0;Křečkov;18242499.0;40;7901C01;Základní škola;10.0;90;100;40.0;10;;NE
600050670;71005765;2;CZ0204;2110;Základní škola a Mateřská škola Tatce;Základní škola a Mateřská škola;Ke Hřišti;195.0;;Tatce;28911;Tatce;606 033 526;;zs.tatce@seznam.cz;;http://www.zstatce.cz;Mgr. Hana Vlčková;2002621;B00;Základní škola;Ke Hřišti;195.0;;Tatce;28911.0;Tatce;18284451.0;55;7901C01;Základní škola;10.0;90;100;55.0;10;;NE
600050688;61631485;2;CZ0208;2119;Základní škola Václava Havla, Poděbrady, Na Valech 45, okres Nymburk;Základní škola Václava Havla;Na Valech;45.0;;Poděbrady II;29001;Poděbrady;313 105 220;;reditel@zsvaclavahavla.cz;info@zsvaclavahavla.cz;http://www.zsvaclavahavla.cz;Mgr. Vlastimil Špinka;47528800;B00;Základní škola;Na Valech;45.0;;Poděbrady II;29001.0;Poděbrady;18328903.0;1080;7901C01;Základní škola;10.0;90;100;1080.0;10;;NE
600050696;61631493;2;CZ0208;2113;Základní škola T. G. Masaryka Milovice;Základní škola T. G. Masaryka;Školská;112.0;15;Milovice;28924;Milovice;325 577 221;;zsmilovice@zsmilovice.cz;;http://www.zsmilovice.cz;Mgr. Lada Flachsová;102386170;B00;Základní škola;Školská;112.0;15;Milovice;28924.0;Milovice;18259952.0;690;7901C01;Základní škola;10.0;90;100;690.0;10;;NE
600050700;61631981;2;CZ0208;2119;Masarykova základní škola a Mateřská škola Dymokury;Masarykova ZŠ a MŠ;Osvobození;212.0;;Dymokury;28901;Dymokury;737 236 959;;mzsdymokury@gmail.com;;http://www.mzsdymokury.cz;Mgr. Martina Martínková;102374937;B00;Základní škola;Osvobození;212.0;;Dymokury;28901.0;Dymokury;18218482.0;250;7901C01;Základní škola;10.0;90;100;250.0;10;;NE
600050718;70991278;2;CZ0208;2113;Základní škola T. G. Masaryka Lysá nad Labem, Litol - Palackého 160, okres Nymburk;Základní škola T. G. Masaryka;Palackého;160.0;1;Litol;28922;Lysá nad Labem;724 892 967;;lubor.vinicky@zslitol.cz;;http://www.zslitol.cz;mgr Lubor Vinický;2002639;B00;Základní škola;Palackého;160.0;1;Litol;28922.0;Lysá nad Labem;18252303.0;145;7901C01;Základní škola;10.0;90;100;145.0;10;;NE
600050726;70991201;2;CZ0208;2118;Základní škola a Mateřská škola Hradištko, okres Nymburk;Základní škola a Mateřská škola;;86.0;;Hradištko;28912;Hradištko;723 208 724;;info@skola-hradistko.cz;reditelka@skola-hradistko.cz;https://www.skola-hradistko.cz;Mgr. Marcela Zelenková;2002795;B00;Základní škola;;86.0;;Hradištko;28912.0;Hradištko;18220487.0;75;7901C01;Základní škola;10.0;90;100;75.0;10;;NE
600050734;61632350;2;CZ0208;2118;Základní škola Sadská;Základní škola;Karoliny Světlé;386.0;;Sadská;28912;Sadská;325 594 241;;info@zs-sadska.cz;zanova@zs-sadska.cz;http://www.zs-sadska.cz;Mgr. Bc. Blanka Žánová;45832188;B00;Základní škola;Karoliny Světlé;386.0;;Sadská;28912.0;Sadská;1239741.0;530;7901C01;Základní škola;10.0;90;100;530.0;10;;NE
600050742;75031329;2;CZ0208;2119;Základní škola Běrunice, okres Nymburk;Základní škola;Hlavní;77.0;;Běrunice;28908;Běrunice;325 650 036;;marta.kubankova@zsberunice.cz;;https://www.zsberunice.cz;Mgr. Marta Kubánková;102374724;B00;Základní škola;Hlavní;77.0;;Běrunice;28908.0;Běrunice;1090143.0;60;7901C01;Základní škola;10.0;90;100;60.0;10;;NE
600050751;75034191;2;CZ0208;2119;Základní škola Kněžice, okres Nymburk;Základní škola;;5.0;;Kněžice;28902;Kněžice;733 534 376;;reditelstvi.zsknezice@seznam.cz;fiserova.marcela@post.cz;http://www.zs-knezice.cz;Mgr. Marcela Fišerová;102374767;B00;Základní škola;;5.0;;Kněžice;28902.0;Kněžice;1129279.0;80;7901C01;Základní škola;10.0;90;100;80.0;10;;NE
600050769;75033283;2;CZ0208;2118;Základní škola a mateřská škola Krchleby, okres Nymburk;Základní škola a mateřská škola;Nymburská;82.0;;Krchleby;28802;Krchleby;325 541 051;;reditelka@zs-krchleby.cz;d.matucha@zs-krchleby.cz;http://www.zs-krchleby.cz;Mgr. Dagmar Kubová;102374791;B00;Základní škola;Nymburská;82.0;;Krchleby;28802.0;Krchleby;18239790.0;55;7901C01;Základní škola;10.0;90;100;55.0;10;;NE
600050777;61631973;2;CZ0208;2118;Základní škola a mateřská škola Loučeň;Základní škola a mateřská škola;Ke Škole;381.0;;Loučeň;28937;Loučeň;325 585 310;;kubalek@zs-loucen.cz;;https://loucen.edupage.org;Mgr. Zdeněk Kubálek;102374813;B00;Základní škola;Ke Škole;381.0;;Loučeň;28937.0;Loučeň;18247075.0;300;7901C01;Základní škola;10.0;90;100;300.0;10;;NE
600050785;75031311;2;CZ0208;2119;Základní škola a mateřská škola Opočnice, okres Nymburk;Základní škola a mateřská škola;;23.0;;Opočnice;28904;Opočnice;325 651 075;;EIveta@seznam.cz;;www.zsopocnice.cz;Mgr. Iveta Erbenová;102374821;B00;Základní škola;;23.0;;Opočnice;28904.0;Opočnice;1164449.0;56;7901C001;Základní škola;10.0;90;100;56.0;10;;ANO
600050785;75031311;2;CZ0208;2119;Základní škola a mateřská škola Opočnice, okres Nymburk;Základní škola a mateřská škola;;23.0;;Opočnice;28904;Opočnice;325 651 075;;EIveta@seznam.cz;;www.zsopocnice.cz;Mgr. Iveta Erbenová;102374821;B00;Základní škola;;23.0;;Opočnice;28904.0;Opočnice;1164449.0;56;7901C01;Základní škola;10.0;90;100;56.0;10;;NE
600050793;75030594;2;CZ0208;2118;Základní škola a mateřská škola Hrubý Jeseník, okres Nymburk;Základní škola a mateřská škola;;123.0;;Hrubý Jeseník;28932;Hrubý Jeseník;325 588 345;;zshrjesenik@volny.cz;;http://zshrjesenik.unas.cz;Mgr. Jaroslav Oberhel;102374830;B00;Základní škola;;123.0;;Hrubý Jeseník;28932.0;Hrubý Jeseník;1114255.0;100;7901C001;Základní škola;10.0;90;100;90.0;10;;ANO
600050793;75030594;2;CZ0208;2118;Základní škola a mateřská škola Hrubý Jeseník, okres Nymburk;Základní škola a mateřská škola;;123.0;;Hrubý Jeseník;28932;Hrubý Jeseník;325 588 345;;zshrjesenik@volny.cz;;http://zshrjesenik.unas.cz;Mgr. Jaroslav Oberhel;102374830;B00;Základní škola;;123.0;;Hrubý Jeseník;28932.0;Hrubý Jeseník;1114255.0;100;7901C01;Základní škola;10.0;90;100;100.0;10;;NE
600050815;75031469;2;CZ0204;2110;Základní škola a Mateřská škola Žehuň, okres Kolín;Základní škola a Mateřská škola;;52.0;;Žehuň;28905;Žehuň;773 826 979;;skola@zszehun.cz;zszehun@seznam.cz;https://www.zszehun.cz;Mgr. Ivana Adamcová;102374899;B00;Základní škola;;52.0;;Žehuň;28905.0;Žehuň;18294588.0;80;7901C01;Základní škola;10.0;90;100;80.0;10;;NE
600050823;62994425;2;CZ0208;2118;Základní škola a Mateřská škola Křinec - příspěvková organizace;Základní škola a Mateřská škola;Školní;301.0;;Křinec;28933;Křinec;325 588 247;325 588 247;zskrinec@zskrinec.cz;;;Mgr. Tomáš Veverka;102386013;B00;Základní škola;Školní;301.0;;Křinec;28933.0;Křinec;1150588.0;450;7901C001;Základní škola;10.0;90;100;450.0;10;;ANO
600050823;62994425;2;CZ0208;2118;Základní škola a Mateřská škola Křinec - příspěvková organizace;Základní škola a Mateřská škola;Školní;301.0;;Křinec;28933;Křinec;325 588 247;325 588 247;zskrinec@zskrinec.cz;;;Mgr. Tomáš Veverka;102386013;B00;Základní škola;Školní;301.0;;Křinec;28933.0;Křinec;1150588.0;450;7901C01;Základní škola;10.0;90;100;450.0;10;;NE
600050831;61632171;2;CZ0208;2113;Základní škola Bedřicha Hrozného Lysá nad Labem, nám. B. Hrozného 12, okres Nymburk;Základní škola Bedřicha Hrozného;Náměstí B. Hrozného;12.0;19;Lysá nad Labem;28922;Lysá nad Labem;325 551 088;;info@zsbhrozneho.cz;reditel@zsbhrozneho.cz;http://www.zsbhrozneho.cz;Mgr. Jitka Sedláčková;102386072;B00;Základní škola;Náměstí B. Hrozného;12.0;19;Lysá nad Labem;28922.0;Lysá nad Labem;18298028.0;600;7901C01;Základní škola;10.0;90;100;600.0;10;;NE
600050840;49539965;2;CZ0208;2119;Základní škola Městec Králové;Základní škola;Bezručova;723.0;;Městec Králové;28903;Městec Králové;325 643 317;;skola@mesteckralove.cz;reditel@zsmesteckralove.cz;http://www.zsmesteckralove.cz;Mgr. Petr Novák;102386153;B00;Základní škola;Bezručova;723.0;;Městec Králové;28903.0;Městec Králové;20824017.0;600;7901C01;Základní škola;10.0;90;100;600.0;10;;NE
600050858;70926298;2;CZ0208;2118;Základní škola a Mateřská škola Nymburk, Letců R.A.F. 1989 - příspěvková organizace;Základní škola a Mateřská škola;Letců R. A. F.;1989.0;;Nymburk;28802;Nymburk;325 531 063;;info@zs-raf.cz;cabrnoch.jiri@zs-raf.cz;http://www.zs-raf.cz;Mgr. Jiří Cabrnoch;102386188;B00;Základní škola;Letců R. A. F.;1989.0;;Nymburk;28802.0;Nymburk;1230964.0;700;7901C01;Základní škola;10.0;90;100;700.0;10;;NE
600050866;49862570;2;CZ0208;2118;Základní škola a Mateřská škola Nymburk, Komenského 589 - příspěvková organizace;Základní škola a Mateřská škola;Komenského;589.0;12;Nymburk;28802;Nymburk;325 519 511;;info@zs-komenskeho.cz;jan.petrik@zs-komenskeho.cz;http://www.zs-komenskeho.cz;Mgr. Jan Petřík;102386251;B00;Základní škola;Komenského;589.0;12;Nymburk;28802.0;Nymburk;1217909.0;810;7901C01;Základní škola;10.0;90;100;810.0;10;;NE
600050874;75031647;2;CZ0208;2119;Základní škola a Mateřská škola Záhornice, okres Nymburk;Základní škola a Mateřská škola;Hlavní;77.0;;Záhornice;28903;Záhornice;325 640 416;325 640 416;skola@zahornice.cz;;;Ivana Vostárková;108003213;B00;Základní škola;Hlavní;77.0;;Záhornice;28903.0;Záhornice;1206753.0;42;7901C01;Základní škola;10.0;90;100;42.0;10;;NE
600050882;70990760;2;CZ0208;2118;Základní škola a mateřská škola Straky;Základní škola a mateřská škola;;98.0;;Straky;28925;Straky;325 583 415;;skola@zs-straky.cz;;http://www.zs-straky.cz;Bc. Jitka Soukalová;2962772;B00;Základní škola;;98.0;;Straky;28925.0;Straky;1197436.0;40;7901C01;Základní škola;10.0;90;100;40.0;10;;NE
600050891;75034158;2;CZ0208;2118;Masarykova základní škola a mateřská škola Bobnice;Masarykova základní škola a MŠ;Kovanská;171.0;;Bobnice;28931;Bobnice;313 514 400;;zsbobnice@seznam.cz;;;Dagmar Bednářová;102374732;B00;Základní škola;Kovanská;171.0;;Bobnice;28931.0;Bobnice;1095382.0;48;7901C001;Základní škola;10.0;90;100;48.0;10;;ANO
600050891;75034158;2;CZ0208;2118;Masarykova základní škola a mateřská škola Bobnice;Masarykova základní škola a MŠ;Kovanská;171.0;;Bobnice;28931;Bobnice;313 514 400;;zsbobnice@seznam.cz;;;Dagmar Bednářová;102374732;B00;Základní škola;Kovanská;171.0;;Bobnice;28931.0;Bobnice;1095382.0;48;7901C01;Základní škola;10.0;90;100;48.0;10;;NE
600050904;70986363;2;CZ0208;2118;Základní škola Kostelní Lhota, okres Nymburk;Základní škola;;5.0;;Kostelní Lhota;28912;Kostelní Lhota;325 599 037;;zs@kostelni-lhota.cz;;http://www.zskostelnilhota.cz;Mgr. Hana Čermáková;102374775;B00;Základní škola;;5.0;;Kostelní Lhota;28912.0;Kostelní Lhota;1133551.0;90;7901C01;Základní škola;10.0;90;100;90.0;10;;NE
600050921;75030942;2;CZ0208;2113;Základní škola Kounice, okres Nymburk;Základní škola;;363.0;;Kounice;28915;Kounice;321 695 873;;info@zskounice.cz;ladislav.jedlicka@zskounice.cz;https://www.zskounice.cz;Mgr. Ladislav Jedlička;102374996;B00;Základní škola;;363.0;;Kounice;28915.0;Kounice;1142658.0;320;7901C01;Základní škola;10.0;90;100;320.0;10;;NE
600050939;70926255;2;CZ0208;2118;Základní škola a Mateřská škola Nymburk, Tyršova 446 - příspěvková organizace;Základní škola a Mateřská škola;Tyršova;446.0;9;Nymburk;28802;Nymburk;325 512 756;;obicka@zstyrsova.cz;skola@zstyrsova.cz;http://www.zstyrsova.cz;Mgr. Bc. Soňa Obická;102386234;B00;Základní škola;Tyršova;446.0;9;Nymburk;28802.0;Nymburk;1216503.0;650;7901C01;Základní škola;10.0;90;100;650.0;10;;NE
600050947;61631914;2;CZ0208;2113;Základní škola Semice, okres Nymburk;Základní škola;;111.0;;Semice;28917;Semice;325 568 019;;info@zssemice.cz;;http://www.zssemice.cz;Mgr. Josef Pavliš, DiS.;102386455;B00;Základní škola;;111.0;;Semice;28917.0;Semice;18273149.0;260;7901C01;Základní škola;10.0;90;100;260.0;10;;NE
600050955;75030632;2;CZ0208;2118;Základní škola a mateřská škola plukovníka Bedřicha Krátkorukého, Hořátev;ZŠ a MŠ plukovníka Bedřicha Krátkorukého;;79.0;;Hořátev;28913;Hořátev;325 514 156;;info@zshoratev.cz;reditelka@zshoratev.cz;http://www.zshoratev.cz;mgr Lucie Žáková;2962756;B00;Základní škola;;79.0;;Hořátev;28913.0;Hořátev;1109855.0;70;7901C01;Základní škola;10.0;90;100;70.0;10;;NE
600050963;70989486;2;CZ0208;2118;Základní škola Budiměřice, okres Nymburk;Základní škola;;28.0;;Budiměřice;28802;Budiměřice;325 546 064;;info@zs-budimerice.cz;;http://www.zs-budimerice.cz;Mgr. Veronika Jeníková;102374741;B00;Základní škola;;28.0;;Budiměřice;28802.0;Budiměřice;1098543.0;50;7901C01;Základní škola;10.0;90;100;50.0;10;;NE
600050971;70989630;2;CZ0208;2118;Základní škola a Mateřská škola Dvory, okres Nymburk, příspěvková organizace;Základní škola a Mateřská škola;;40.0;;Dvory;28802;Dvory;325 531 387;;zsdvory@seznam.cz;;;Mgr. Jarmila Blažková;102374759;B00;Základní škola;;40.0;;Dvory;28802.0;Dvory;1107411.0;40;7901C001;Základní škola;10.0;90;100;40.0;10;;ANO
600050971;70989630;2;CZ0208;2118;Základní škola a Mateřská škola Dvory, okres Nymburk, příspěvková organizace;Základní škola a Mateřská škola;;40.0;;Dvory;28802;Dvory;325 531 387;;zsdvory@seznam.cz;;;Mgr. Jarmila Blažková;102374759;B00;Základní škola;;40.0;;Dvory;28802.0;Dvory;1107411.0;40;7901C01;Základní škola;10.0;90;100;40.0;10;;NE
600050980;70994811;2;CZ0208;2118;Základní škola Kovanice, okres Nymburk;Základní škola;;69.0;;Kovanice;28802;Kovanice;325 513 984;;zskovanice@seznam.cz;;www.zskovanice;Mgr. Dana Jandová;102374783;B00;Základní škola;;69.0;;Kovanice;28802.0;Kovanice;1145843.0;35;7901C001;Základní škola;10.0;90;100;35.0;10;;ANO
600050980;70994811;2;CZ0208;2118;Základní škola Kovanice, okres Nymburk;Základní škola;;69.0;;Kovanice;28802;Kovanice;325 513 984;;zskovanice@seznam.cz;;www.zskovanice;Mgr. Dana Jandová;102374783;B00;Základní škola;;69.0;;Kovanice;28802.0;Kovanice;1145843.0;35;7901C01;Základní škola;10.0;90;100;35.0;10;;NE
600051005;61632244;2;CZ0208;2113;Základní škola J. A. Komenského Lysá nad Labem, Komenského 1534, okres Nymburk;Základní škola J. A. Komenského;Komenského;1534.0;16;Lysá nad Labem;28922;Lysá nad Labem;325 551 220;;info@zsjaklysa.cz;reditelka@zsjaklysa.cz;http://www.zsjaklysa.cz;Mgr. Martina Ondrušková;102386099;B00;Základní škola;Komenského;1534.0;16;Lysá nad Labem;28922.0;Lysá nad Labem;18313124.0;764;7901C01;Základní škola;10.0;90;100;764.0;10;;NE
600051561;70999431;2;CZ0209;2103;Základní škola a mateřská škola Hovorčovice, příspěvková organizace;Základní škola a mateřská škola;Revoluční;903.0;;Hovorčovice;25064;Hovorčovice;311 232 391;;info@skolahovorcovice.cz;reditel@skolahovorcovice.cz;http://www.skolahovorcovice.cz;Mgr. Jana Hirková;181066807;B00;Základní škola;Revoluční;903.0;;Hovorčovice;25064.0;Hovorčovice;42579261.0;389;7901C01;Základní škola;10.0;90;100;389.0;10;;NE
600051641;71007334;2;CZ0209;2103;Základní škola a Mateřská škola Sibřina, příspěvková organizace;Základní škola a Mateřská škola;Říčanská;100.0;;Sibřina;25084;Sibřina;733 180 653;;info@skolasibrina.cz;;https://www.skolasibrina.cz;Mgr. Markéta Zemanová;181111608;B00;Základní škola;Říčanská;100.0;;Sibřina;25084.0;Sibřina;18358012.0;120;7901C01;Základní škola;10.0;90;100;120.0;10;;NE
600051706;70989702;2;CZ0209;2103;Základní škola a Mateřská škola Radonice, příspěvková organizace;Základní škola a Mateřská škola;Kaštanová;473.0;;Radonice;25073;Radonice;317 470 470;;reditelka@skolaradonice.cz;cerna@skolaradonice.cz;http://www.skolaradonice.cz;Mgr. Veronika Černá;181083779;B00;Základní škola;Kaštanová;473.0;;Radonice;25073.0;Radonice;78526493.0;225;7901C01;Základní škola;10.0;90;100;225.0;10;;NE
600051862;70988137;2;CZ0209;2122;Základní škola a mateřská škola Modletice, příspěvková organizace;Základní škola a mateřská škola;;19.0;;Modletice;25101;Modletice;323 637 207;;info@skolamodletice.cz;;https://www.skolamodletice.cz;Mgr. Vladimíra Chaloupková;181127202;B00;Základní škola;;19.0;;Modletice;25101.0;Modletice;12639095.0;130;7901C01;Základní škola;10.0;90;100;130.0;10;;NE
