source,school_type,school_name,school_name_en,moe_code,subdistrict,district,province,address,postcode,telephone,email,website,curriculum,level_min,level_max,students,boarding,geo_location,latitude,longitude
OBEC (Public),Public,บ้านจานเลียว,,1033530194,เมือง,กันทรลักษ์,ศรีสะเกษ,- เขาพระวิหาร,33110,045660197,,,Thai National Curriculum,อ.2,ป.6,140,,พื้นราบ,14.577823,104.649275
OBEC (Public),Public,บ้านน้ำเย็น(กองทัพบกอุปถัมภ์),,1033530196,เมือง,กันทรลักษ์,ศรีสะเกษ,111 เขาพระวิหาร,33110,045661175,,,Thai National Curriculum,อ.2,ป.6,39,,พื้นราบ,14.61773,104.645847
OBEC (Public),Public,บ้านโนนเปือย,,1033530197,เมือง,กันทรลักษ์,ศรีสะเกษ,บ้านโนนเปือย -,33110,0985465925,,,Thai National Curriculum,อ.1,ป.6,40,,พื้นราบ,14.596862,104.672447
OBEC (Public),Public,บ้านรุงสมบูรณ์,,1033530198,รุง,กันทรลักษ์,ศรีสะเกษ,- -,33110,,,,Thai National Curriculum,อ.2,ม.3,238,,มีเขตบริการติดต่อกับชายแดนประเทศเพื่อนบ้าน ยกเว้นโรงเรียนในเขตพัฒนาเฉพาะกิจ 3 จังหวัดชายแดนภาคใต้,14.544641,104.625488
OBEC (Public),Public,เกษตรประชาตาทวด,,1033530199,รุง,กันทรลักษ์,ศรีสะเกษ,36 -,33110,045826445,,,Thai National Curriculum,อ.2,ม.3,223,,พื้นราบ,14.526204,104.621733
OBEC (Public),Public,บ้านโดนอาว,,1033530200,รุง,กันทรลักษ์,ศรีสะเกษ,127 -,33110,-,,,Thai National Curriculum,อ.1,ม.6,803,,พื้นราบ,14.499484,104.623759
OBEC (Public),Public,บ้านโคกเจริญ,,1033530204,ละลาย,กันทรลักษ์,ศรีสะเกษ,หมู่ 6 บ้านโคกเจริญ ต.ละลาย อ.กันทรลักษ์ จ.ศรีสะเกษ -,33110,045-826298,,,Thai National Curriculum,อ.2,ป.6,199,,พื้นราบ,14.529277,104.550133
OBEC (Public),Public,บ้านละลายมีชัย,,1033530205,ละลาย,กันทรลักษ์,ศรีสะเกษ,บ้านละลาย -,33110,045660074,,,Thai National Curriculum,อ.2,ป.6,158,,พื้นราบ,14.510306,104.53799
OBEC (Public),Public,บ้านทุ่งยาวคำโปรย,,1033530206,ละลาย,กันทรลักษ์,ศรีสะเกษ,บ้านคำโปรย ภูมิซรอลสำโรงเกียรติ์,33110,0621952614,,,Thai National Curriculum,อ.2,ป.6,176,,พื้นราบ,14.506712,104.58096
OBEC (Public),Public,บ้านสามเส้า,,1033530207,ละลาย,กันทรลักษ์,ศรีสะเกษ,บ้านสามเส้า สำโรงเกียรติ-ภูมิซรอล,33110,045924450,,,Thai National Curriculum,อ.2,ม.3,419,,พื้นราบ,14.509635,104.52013
OBEC (Public),Public,บ้านเดียง(พลีศึกษา),,1033530167,เวียงเหนือ,กันทรลักษ์,ศรีสะเกษ,229 กันทรลักษ์-นาห่อม,33110,045663459,,,Thai National Curriculum,อ.2,ม.3,253,,พื้นราบ,14.631241,104.680942
OBEC (Public),Public,บ้านเดียงตะวันตก,,1033530173,เวียงเหนือ,กันทรลักษ์,ศรีสะเกษ,- กันทรลักษ์ - นาห่อม,33110,0-4566-3264,,,Thai National Curriculum,อ.2,ป.6,202,,พื้นราบ,14.635769,104.672319
OBEC (Public),Public,บ้านหนองหิน(อสพป.15),,1033530233,สวนกล้วย,กันทรลักษ์,ศรีสะเกษ,บ้านหนองหิน -,33110,045969107,,,Thai National Curriculum,อ.2,ป.6,81,,พื้นราบ,14.701222,104.789243
OBEC (Public),Public,บ้านจำนันสายเจริญ,,1033530234,สวนกล้วย,กันทรลักษ์,ศรีสะเกษ,- -,33110,045660263,,,Thai National Curriculum,อ.2,ป.6,158,,พื้นราบ,14.664498,104.779989
OBEC (Public),Public,บ้านสวนกล้วย,,1033530235,สวนกล้วย,กันทรลักษ์,ศรีสะเกษ,- -,33110,045660264,,,Thai National Curriculum,อ.2,ม.3,180,,พื้นราบ,14.685543,104.784537
OBEC (Public),Public,บ้านทุ่งขนวน,,1033530236,สวนกล้วย,กันทรลักษ์,ศรีสะเกษ,หมู่ 11 -,33110,045969105,,,Thai National Curriculum,อ.2,ป.6,82,,พื้นราบ,14.699393,104.767555
OBEC (Public),Public,บ้านโนนเรือคำบอน,,1033530237,สวนกล้วย,กันทรลักษ์,ศรีสะเกษ,หมู่ 6 -,33110,045660044,,,Thai National Curriculum,อ.1,ป.6,105,,พื้นราบ,14.723316,104.809708
OBEC (Public),Public,บ้านโนนแสนสุข,,1033530172,สังเม็ก,กันทรลักษ์,ศรีสะเกษ,บ้านโนนแสนสุข กันทรลักษ์  -  นาห่อม,33110,045969111,,,Thai National Curriculum,อ.2,ป.6,65,,พื้นราบ,14.64406,104.756029
OBEC (Public),Public,บ้านกันตม(คุรุราษฎร์สามัคคี),,1033530226,สังเม็ก,กันทรลักษ์,ศรีสะเกษ,210 ภายในหมู่บ้านนากันตม,33110,045969108,,,Thai National Curriculum,อ.2,ม.3,284,,พื้นราบ,14.721543,104.70069
OBEC (Public),Public,บ้านสังเม็ก,,1033530168,สังเม็ก,กันทรลักษ์,ศรีสะเกษ,- -,33110,045969112,,,Thai National Curriculum,อ.1,ม.3,331,,พื้นราบ,14.614281,104.715561
OBEC (Public),Public,บ้านไหล่ดุมตาเหมา,,1033530169,สังเม็ก,กันทรลักษ์,ศรีสะเกษ,บ้านไหล่ดุม -,33110,09-8146-7595,,,Thai National Curriculum,อ.2,ป.6,100,,พื้นราบ,14.697813,104.706941
OBEC (Public),Public,บ้านทุ่งโพธิ์,,1033530170,สังเม็ก,กันทรลักษ์,ศรีสะเกษ,บ้านทุ่งโพธิ์ -,33110,045660030,,,Thai National Curriculum,อ.2,ป.6,88,,พื้นราบ,14.659487,104.726964
OBEC (Public),Public,บ้านโนนคำแก้ว,,1033530171,สังเม็ก,กันทรลักษ์,ศรีสะเกษ,บ้านโนนคำแก้ว -,33110,0819662932,,,Thai National Curriculum,อ.2,ป.6,195,,พื้นราบ,14.632629,104.758863
OBEC (Public),Public,บ้านหนองตึกห้วยน้ำใส,,1033530180,เสาธงชัย,กันทรลักษ์,ศรีสะเกษ,บ้านโนนสว่าง(หนองตึก) -,33110,-,,,Thai National Curriculum,อ.2,ป.6,121,,พื้นราบ,14.492231,104.766321
OBEC (Public),Public,บ้านภูมิซรอล,,1033530181,เสาธงชัย,กันทรลักษ์,ศรีสะเกษ,215 เขาพระวิหารกันทรลักษ์,33110,045924857,,,Thai National Curriculum,อ.2,ป.6,321,,พื้นราบ,14.454537,104.722303
OBEC (Public),Public,ไทยรัฐวิทยา 27,,1033530182,เสาธงชัย,กันทรลักษ์,ศรีสะเกษ,275 -,33110,0,,,Thai National Curriculum,อ.2,ป.6,154,,พื้นราบ,14.479664,104.683609
OBEC (Public),Public,บ้านพรทิพย์,,1033530186,เสาธงชัย,กันทรลักษ์,ศรีสะเกษ,บ้านพรทิพย์ -,33110,,,,Thai National Curriculum,อ.2,ป.6,43,,พื้นราบ,14.452918,104.760298
OBEC (Public),Public,บ้านหนองเม็กพิทยา,,1033530183,เสาธงชัย,กันทรลักษ์,ศรีสะเกษ,บ้านหนองเม็ก -,33110,045-660195,,,Thai National Curriculum,อ.2,ม.3,155,,พื้นราบ,14.47735,104.713912
OBEC (Public),Public,บ้านเสาธงชัย,,1033530184,เสาธงชัย,กันทรลักษ์,ศรีสะเกษ,บ้านเสาธงชัย -,33110,045660405,,,Thai National Curriculum,อ.2,ม.3,113,,โรงเรียนที่เป็นพื้นที่สูงและชายแดน,14.449505,104.76208
OBEC (Public),Public,บ้านหนองหญ้าลาด,,1033530144,หนองหญ้าลาด,กันทรลักษ์,ศรีสะเกษ,หมู่ 3  -,33110,045661475,,,Thai National Curriculum,อ.2,ป.6,151,,พื้นราบ,14.63583,104.635684
OBEC (Public),Public,บ้านแก,,1033530142,หนองหญ้าลาด,กันทรลักษ์,ศรีสะเกษ,0 บ้านแก - บ้านกระบี่,33110,0933246270,,,Thai National Curriculum,อ.2,ป.6,155,,พื้นราบ,14.679602,104.617241
OBEC (Public),Public,บ้านกระบี่,,1033530139,หนองหญ้าลาด,กันทรลักษ์,ศรีสะเกษ,บ้านกระบี่ -,33110,0910202990,,,Thai National Curriculum,อ.1,ป.6,124,,พื้นราบ,14.660901,104.612705
OBEC (Public),Public,บ้านจะเนียว,,1033530450,กระหวัน,ขุนหาญ,ศรีสะเกษ,บ้านจะเนียว -,33150,081-7906230,,,Thai National Curriculum,อ.1,ป.6,169,,พื้นราบ,14.640804,104.409561
OBEC (Public),Public,บ้านกระหวัน,,1033530451,กระหวัน,ขุนหาญ,ศรีสะเกษ,หมู่ 4 บ้านกระหวัน ตำบลกระหวัน -,33150,0954413126,,,Thai National Curriculum,อ.2,ป.6,128,,พื้นราบ,14.657996,104.397276
OBEC (Public),Public,บ้านกันจด,,1033530452,กระหวัน,ขุนหาญ,ศรีสะเกษ,95 -,33150,0870697622 045-660255,,,Thai National Curriculum,อ.2,ป.6,65,,พื้นราบ,14.675215,104.409649
OBEC (Public),Public,บ้านเดื่อ,,1033530453,กระหวัน,ขุนหาญ,ศรีสะเกษ,บ้านเดื่อ -,33150,045660474,,,Thai National Curriculum,อ.2,ป.6,61,,พื้นราบ,14.669987,104.407791
OBEC (Public),Public,บ้านกระเบาตะหลุงวิทยา,,1033530454,กระหวัน,ขุนหาญ,ศรีสะเกษ,บ้านกระเบาเดื่อ -,33150,045660278,,,Thai National Curriculum,อ.1,ป.6,77,,พื้นราบ,14.657522,104.422053
OBEC (Public),Public,บ้านระหาร,,1033530455,กระหวัน,ขุนหาญ,ศรีสะเกษ,บ้านระหาร ทางหลวงหมายเลข 24 โชคชัย-เดชอุดม,33150,0652944554,,,Thai National Curriculum,อ.2,ป.6,103,,พื้นราบ,14.687554,104.408786
OBEC (Public),Public,หมู่บ้านป่าไม้ห้วยจันทน์,,1033530490,ห้วยจันทร์,ขุนหาญ,ศรีสะเกษ,หมู่ที่5 ต.ห้วยจันทร์ อ.ขุนหาญ จ.ศรีสะเกษ -,33150,045818013,,,Thai National Curriculum,อ.2,ม.3,364,,พื้นราบ,14.529946,104.365189
OBEC (Public),Public,บ้านตาเอก,,1033530491,กันทรอม,ขุนหาญ,ศรีสะเกษ,บ้านตาเอกใหม่ ขุนหาญ - กันทรอม,33150,045660255,,,Thai National Curriculum,อ.2,ม.3,169,,พื้นราบ,14.590193,104.362487
OBEC (Public),Public,บ้านตานวน,,1033530492,กันทรอม,ขุนหาญ,ศรีสะเกษ,บ้านตานวน -,33150,093-454-0934,,,Thai National Curriculum,อ.2,ป.6,28,,มีเขตบริการติดต่อกับชายแดนประเทศเพื่อนบ้าน ยกเว้นโรงเรียนในเขตพัฒนาเฉพาะกิจ 3 จังหวัดชายแดนภาคใต้,14.562385,104.36131
