Code,Nom,Directeur,Code commune,Adresse,Code postal,Ville,Latitude,Longitude,Tel,Email,Site web,Types,Statut
64760168,Ångelstaskolan,Eva Wiman,0380,Vitkålsgatan 83,75449,Uppsala,59.87069590403705,17.69592091176774,018-7276976,eva.wiman@uppsala.se,http://angelstaskolan.uppsala.se,"GR,FKLASS,FTH",AKTIV
39195819,Sanduddens skola,Fredrick Tjus,0125,Sanduddsvägen 10,17840,Ekerö,59.27229676533509,17.776476488261256,08-12457483,fredrick.tjus@ekero.se,http://www.ekero.se/sanduddensskola,"GR,FKLASS,FTH",AKTIV
11320436,Hidinge skola,Maria Åkerstedt,1814,Vretalund 1,71993,Vintrosa,59.23570774964028,14.899630472566788,0585-48862,barnochutbildningsnamnden@lekeberg.se,https://lekeberg.se/utbildningochbarnomsorg,"GR,FKLASS,FTH",AKTIV
86616046,Braås skola 4-9,Henrik Löfqvist,0780,Betlehemsvägen 1,36042,Braås,57.06483031887115,15.056808625537702,0474-622003,utbildningsnamnden@vaxjo.se,http://www.vaxjo.se/braasskola,"GR,FTH",AKTIV
83914063,Gränums skola,Johan Tornberg,1060,"Håkantorpsvägen 23, Gränum",29393,Olofström,56.22836759271186,14.606205630104359,0454-93639,jessika.aman@olofstrom.se,http://www.olofstrom.se,"GR,FKLASS,FTH",AKTIV
52229866,Innovitaskolan Visby,Kristin Nilsson,0980,Visborgsallén 24,62150,Visby,57.614838022490424,18.28184345258313,0498-200970,visby@innovitaskolan.se,https://innovitaskolan.se/visby/,"GR,FKLASS,FTH",AKTIV
97375168,Andersbergsskolan,Anna-Karin Lindblom,2180,Vinddraget 26,80277,Gävle,60.652070836233314,17.139883548789584,026-172461,utbildning@gavle.se,http://www.gavle.se/Andersbergsskolan,"GR,FKLASS,FTH",AKTIV
55989559,Ludvigsbergsskolan,Niklas Hedqvist,2180,Vretasvägen 18,80648,Valbo,60.645215721444266,17.0012895852163,026-179388,utbildning@gavle.se,http://www.gavle.se/Ludvigsbergsskolan,"GR,FKLASS,FTH,OPPFTH",AKTIV
26138955,Skå skola,Annica Nilsson,0125,Skå kyrkväg 4,17975,Skå,59.33250040107942,17.741802764399218,08-56024002,annica.nilsson@ekero.se,http://www.ekero.se/skaskola,"GR,FKLASS,FTH",AKTIV
85888243,Braås skola F-3,Linda Erlandsson,0780,Betlehemsvägen 1,36042,Braås,57.06483031887115,15.056808625537702,0474-622003,utbildningsnamnden@vaxjo.se,http://vaxjo.se/braasskola,"GR,FKLASS,FTH",AKTIV
87313898,Alborga skola,Niklas Hedqvist,2180,Hedvägen 14,81833,Valbo,60.65195739723299,17.046641103457358,026-179388,utbildning@gavle.se,http://www.gavle.se/Alborgaskola,"GR,FKLASS,FTH",AKTIV
11025388,Stenhamraskolan,Annica Nilsson,0125,Herman Palms Plan 3,17960,Stenhamra,59.335439862840104,17.68827790508927,+46738685437,Annica.nilsson@ekero.se,http://www.ekero.se/stenhamraskola,"GR,FKLASS,FTH",AKTIV
97648883,Lekebergsskolan 7-9,David Sandahl,1814,Fjugesta Letstig 2,71630,Fjugesta,59.170176982958,14.87750256379847,0585-48700,barnochutbildningsnamnden@lekeberg.se,https://lekeberg.se/utbildningochbarnomsorg,GR,AKTIV
58187316,Bäckaslövskolan,Elisabeth Hård,0780,Valhallagatan 9,35235,Växjö,56.873700546451296,14.79346538935334,0470-41642,utbildningsnamnden@vaxjo.se,http://www.vaxjo.se/backaslovskolan,"GR,FKLASS,FTH",AKTIV
10230535,Innovitaskolan Vällingby Park,Midia Skau,0180,Östersundsgatan 5,16274,Vällingby,59.35469030526719,17.88431747742307,08-4293370,vallingbypark@innovitaskolan.se,https://innovitaskolan.se/vallingby-park/,"GR,FKLASS,FTH",AKTIV
70120191,Trödje skola,Pontus Andersson,2180,Tittmyrvägen 16,80596,Gävle,60.81623437775201,17.20518240135479,026-179814,utbildning@gavle.se,http://www.gavle.se/Trodjeskola,"GR,FKLASS,FTH",AKTIV
47347348,Forsbacka skola,Niklas Hedqvist,2180,Strömgatan 1,81841,Forsbacka,60.61305310408946,16.895306309858334,026-179388,utbildning@gavle.se,http://www.gavle.se/Forsbackaskola,"GR,FKLASS,FTH,OPPFTH",AKTIV
41377165,Sundby skola,Linda Borg,0125,Nyckelbyvägen 2,17890,Ekerö,59.28799382032503,17.715811034241675,+46721412694,Linda.borg@ekero.se,http://www.ekero.se/sundbyskola,"GR,FKLASS,FTH,OPPFTH",AKTIV
45620054,Lekebergsskolan f-6,Anna Klingvall,1814,Letstigen 6,71630,Fjugesta,59.17128032737697,14.876186664656109,0585-48700,barnochutbildningsnamnden@lekeberg.se,http://lekeberg.se,"GR,FKLASS,FTH,GRAN",AKTIV
98761080,Dädesjö skola,Linda Erlandsson,0780,Dädesjö,35242,Dädesjö,57.065143259435395,15.056757047824865,0474-622005,utbildningsnamnden@vaxjo.se,http://www.vaxjo.se/dadesjoskola,"GR,FKLASS,FTH",AKTIV
81995218,Jämshögs skola,Johan Tornberg,1060,De Ungas väg,29372,Jämshög,56.24059915026532,14.526416196675427,0454-93639,jessika.aman@olofstrom.se,http://www.olofstrom.se,"GR,FKLASS,FTH",AKTIV
31296560,Hagaströms skola,Niklas Hedqvist,2180,Hagaströmsvägen 62,80628,Gävle,60.674452591444336,17.066139897780435,026-179388,utbildning@gavle.se,http://www.gavle.se/Hagastromsskola,"GR,FKLASS,FTH,OPPFTH",AKTIV
13390547,Hannaskolan,Maria Vallin,1880,Egnahemsgatan 2,70347,Örebro,59.2751957298608,15.194216310858872,019-2772774,info@hannaskolan.nu,http://www.hannaskolan.nu,"GR,FKLASS,FTH",AKTIV
36425969,Färila skola,Marcus Persson,2161,Kyrkovägen 6,82760,Färila,61.8002483176393,15.844347328095367,0651-18600,farilaskolan@ljusdal.se,http://www.ljusdal.se,"GR,FKLASS,FTH",AKTIV
44232122,Furuby skola,Petra Rosén,0780,Idrottsvägen,36593,Furuby,56.78450682956867,15.144831620652225,0470-41767,utbildningsnamnden@vaxjo.se,http://www.vaxjo.se/furubyskola,"GR,FKLASS,FTH",AKTIV
65877570,Furutåskolan,Ida Bengtsson,0780,Furutåvägen 49,36032,Växjö,56.853959455007654,14.807921828629421,0470-41711,utbildningsnamnden@vaxjo.se,http://www.vaxjo.se/furutaskolan,"GR,FKLASS,FTH",AKTIV
40248457,Montessori Mondial Lund,Margareta Eventhén,1281,Landgillevägen 39 A-E,22480,Lund,55.69224142573478,13.235301613164049,046-163040,lund@montessorimondial.se,https://montessorimondial.se/lund/,"GR,FKLASS,FTH",AKTIV
92689250,Montessori Mondial Mälarhöjden,Diana Maria Christina Ulfsdotter von Rosen,0180,Traktörsgränd 10,12940,Hägersten,59.30135028533775,17.947355504593705,08-55634560,malarhojden@montessorimondial.se,https://montessorimondial.se/malarhojden/,"GR,FKLASS,FTH",AKTIV
37501814,Åryds skola,Petra Rosén,0780,Billavägen 3,35575,Åryd,56.82657033426277,14.979321705226262,0470-796771,utbildningsnamnden@vaxjo.se,http://www.vaxjo.se/arydskola,"GR,FKLASS,FTH",AKTIV
80177526,Sofiedalskolan,Niklas Hedqvist,2180,Fritidsvägen 4,81830,Valbo,60.63751769936432,17.007358962281664,026-179388,utbildning@gavle.se,http://www.gavle.se/Sofiedalskolan,"GR,FKLASS,FTH,OPPFTH",AKTIV
56759222,Järvsö skola F-9,Linda Mattila,2161,Turistvägen 3,82751,Järvsö,61.709211571452535,16.163752118286524,0651-18700,jarvsoskola@ljusdal.se,http://ljusdal.se,"GR,FKLASS,FTH",AKTIV
86708639,Fristadskolan 7-9,Anna Wikman,1490,Skolvägen 6,51334,Fristad,57.82016796875669,13.009935633832567,033-358560,anna.wikman@boras.se,http://www.boras.se/fristadskolan,GR,AKTIV
24074597,Årsta anpassad grundskola,Helene Folkunger,0380,Sparrisgatan 4,75446,Uppsala,59.86735916112427,17.685984815028796,018-7276965,gustaf.jedland@uppsala.se,https://anpassad-grundskola.uppsala.se/vara-anpassade-grundskolor/arsta-anpassad-grundskola-ak-1-9/,"FTH,GRAN",AKTIV
79320489,Årstaskolan,Martin Jansson,0380,Sparrisgatan 4,75446,Uppsala,59.86768497722724,17.685868170125246,018-7277536,martin.jansson@uppsala.se,https://arstaskolan.uppsala.se/,"GR,FKLASS,FTH",AKTIV
47490833,Mullhyttans skola,Petra Lycke,1814,Tryggebodavägen 5,71694,Mullhyttan,59.15427358951224,14.685724092342332,0585-48700,barnochutbildningsnamnden@lekeberg.se,https://lekeberg.se/utbildningochbarnomsorg,"GR,FKLASS,FTH",AKTIV
77733096,Hestra Midgårdskolan F-6,Linda Brundin,1490,Hestra Ringväg 6,50470,Borås,57.72523193436177,12.8952590760011,033-353802,linda.brundin@boras.se,http://www.boras.se/hestramidgardskolan,"GR,FKLASS,FTH",AKTIV
53233617,Kerstinsgårdskolan F-3,Marie Alkner,1490,Puckvägen 6,51634,Dalsjöfors,57.71462643293248,13.093547708512494,033-358010,marie.alkner@boras.se,http://www.boras.se/kerstinsgarskolan,"GR,FKLASS,FTH",AKTIV
30416183,Östra Stenhagen anpassad grundskola,Jeanette Lindberg,0380,Kullerstensvägen 6,75360,Uppsala,59.85723831839712,17.566894511454908,076-6965191,asa.arkentoft@skola.uppsala.se,https://anpassad-grundskola.uppsala.se/vara-anpassade-grundskolor/ostra-stenhagen-anpassad-grundskola-ak-1-6/,"FTH,GRAN",AKTIV
90784555,Gottskär Grundskola,Malin Hammer,1384,Landstormsvägen 37,43993,Onsala,57.39006478039224,12.011184921730047,0300-61060,expeditionen@gottskargrundskola.se,http://www.gottskargrundskola.se,"GR,FKLASS,FTH,GRAN",AKTIV
24632114,Hovshagaskolan,Henrick Johnson,0780,Påskvägen 16,35242,Växjö,56.9069786057221,14.789603519905612,0470-41721,utbildningsnamnden@vaxjo.se,http://www.vaxjo.se/hovshagaskolan,"GR,FKLASS,FTH",AKTIV
20872848,Hedesunda skola,Anna-Karin Lindblom,2180,Skolvägen 5,81845,Hedesunda,60.394406430055,17.009920719374243,026-177274,utbildning@gavle.se,http://www.gavle.se/Hedesundaskola,"GR,FKLASS,FTH,OPPFTH",AKTIV
20256677,Gånghesterskolan F-6,Maria Persson,1490,Fageråsvägen 1,50770,Gånghester,57.69988467033402,13.022244530804823,033-256111,maria.p.persson@boras.se,http://www.boras.se/dalsjofors/skolaochbarnomsorg/ganghester,"GR,FKLASS,FTH",AKTIV
98161840,Kinnarummaskolan F-6,Hanna Göthberg,1490,Skolgränd 5,51592,Kinnarumma,57.59534535536986,12.876079157632994,033-292143,hanna.gothberg@boras.se,https://www.boras.se/utbildningochforskola/grundskola/grundskolor/kinnarummaskolan.4.77edf482158fdcbba4534a71.html,"GR,FKLASS,FTH",AKTIV
18020988,Östra Stenhagenskolan,Kim Milint,0380,Kullerstensvägen 6,75260,Uppsala,59.85723831839712,17.566894511454908,018-7276486,expeditionen.stenhagenskolan@uppsala.se,http://ostrastenhagenskolan.uppsala.se,"GR,FKLASS,FTH",AKTIV
56103239,Håslövs byaskola,Maria Wiktorsson,1233,Norra Håslövs byväg 26,23591,Vellinge,55.4434228879392,13.03084910702896,0703-685030,maria@smaragden.info,http://www.haslovsbyaskola.nu,"GR,FKLASS,FTH",AKTIV
55040455,Backaskolan,Fredrik Håkansson,1280,Ebba Ströms gata 22A,21250,Malmö,55.61269855341572,13.05306599317032,040-180060,kontoret@backaskolan.se,http://www.backaskolan.se,"GR,FKLASS,FTH",AKTIV
82426839,Högstorps skola,Ann Sofie Sandin Falk,0780,Högstorpsvägen 147,36044,Växjö,56.876395588190896,14.8501044422052,0470-796252,utbildningsnamnden@vaxjo.se,http://www.vaxjo.se/hogsorpsskola,"GR,FKLASS,FTH",AKTIV
40944032,Nynässkolan 7-9,Anna-Karin Lindblom,2180,Hälsingegatan 2,80251,Gävle,60.67882602533736,17.132065291511683,026-177274,utbildning@gavle.se,http://www.gavle.se/Nynasskolan,GR,AKTIV
26533038,Kristinebergskolan F-6,Anna Aminoff,1490,Sparrfeltsgatan 5,50444,Borås,57.70533995880039,12.938443212511974,033-357989,anna.aminoff@boras.se,https://www.boras.se/utbildningochforskola/grundskola/grundskolor/kristinebergskolan.4.560f4754158d3176d402f19b.html,"GR,FKLASS,FTH",AKTIV
72403229,Sandaredskolan F-6,Sofia Gustafsson,1490,Alingsåsvägen 7,51830,Sandared,57.71185725542246,12.791558254067624,033-358839,sofia.gustafsson@edu.boras.se,http://www.boras.se/sandaredskolan,"GR,FKLASS,FTH",AKTIV
98081621,Sandgärdskolan 7-9,Johan Larsson,1490,Alingsåsvägen 8,51830,Sandared,57.71173749884731,12.79253382707142,033-358824,johan.larsson@boras.se,http://www.boras.se/sandgardskolan,GR,AKTIV
40708452,Noblaskolan Boden,Erik Ström,2582,Läroverksgatan 1,96175,Boden,65.82366380077313,21.70090525357097,070-3810966,boden@noblaskolan.se,https://noblaskolan.se/boden/,"GR,FKLASS,FTH",AKTIV
22518275,Delsbo waldorfskola,Viveka Sjögren Bangoura,2184,Vedmyra 120,82474,Delsbo,61.841952166549355,16.59449300266914,073-0347509,info@delsbowaldorfskola.se,http://www.delsbowaldorfskola.se,"GR,FKLASS",AKTIV
95891686,Ingelstad skola,Katarina Hällgren-Ekerot,0780,Gamla Växjövägen 1,35596,Ingelstad,56.74003798503204,14.929296347261543,0470-796801,utbildningsnamnden@vaxjo.se,http://www.vaxjo.se/ingelstadskola,"GR,FKLASS,FTH",AKTIV
58984764,Solängsskolan,Anna-Karin Lindblom,2180,Parkvägen 16,80284,Gävle,60.66817121617252,17.13392318504363,026-177274,utbildning@gavle.se,http://www.gavle.se/Solangsskolan,"GR,FKLASS,FTH,OPPFTH",AKTIV
87967939,Noblaskolan Lännersta,Mattias Karlsson,0182,Lännerstavägen 1,13245,Saltsjö-Boo,59.30711840895056,18.25699464085223,08-55614630,lannersta@noblaskolan.se,https://noblaskolan.se/lannersta/,"GR,FKLASS,FTH",AKTIV
23312767,Noblaskolan Täby,Conny Lindberg,0160,Fjätursvägen 6,18746,Täby,59.452317595155996,18.033049013516006,08-54471590,taby@noblaskolan.se,https://noblaskolan.se/taby/,"GR,FKLASS,FTH",AKTIV
48891355,Tolvåkerskolan F-6,Anneli Cecilia Kjellberg Roth,1261,Bollvägen 8,24635,Löddeköpinge,55.76429744340401,13.017731893671206,046-739046,tolvakerskolan@kavlinge.se,http://www.kavlinge.se,"GR,FKLASS,FTH",AKTIV
28017179,Ytterharnäs skola,Anna-Karin Lindblom,2180,Ståhls väg 20,81491,Furuvik,60.65293293195703,17.358483052019967,026-177274,utbildning@gavle.se,http://www.gavle.se/Ytterharnasskola,"GR,FKLASS,FTH,OPPFTH",AKTIV
95747197,Noblaskolan Brevik,Roger Nyström,0138,Nytorpsvägen 32,13568,Tyresö,59.230080218227364,18.333554197315618,08-7708830,carina.wulfert@noblaskolan.se,https://noblaskolan.se/brevik/,"GR,FKLASS,FTH",AKTIV
35294569,Hemlingborgs skola,Ann Catrine Rehn,2180,Grafikergatan 20,80258,Gävle,60.64129314677895,17.149392855784935,026-178980,gavle.kommun@gavle.se,https://www.gavle.se/,"GR,FKLASS,FTH,OPPFTH",AKTIV
80874928,Fridhemsskolan,Ann Catrine Rehn,2180,Grafikergatan 20,80258,Gävle,60.64150068951255,17.149456374956834,026-178980,utbildning@gavle.se,http://www.gavle.se/Fridhemsskolan,"GR,FKLASS,FTH,OPPFTH",AKTIV
54990077,Vallbacksskolan,Ann Catrine Rehn,2180,Brunnsgatan 46,80252,Gävle,60.66836407122087,17.14153264938705,026-172461,utbildning@gavle.se,http://www.gavle.se/Vallbacksskolan/,GR,AKTIV
32965692,Noblaskolan Saltsjö-Boo,Ulrika Zätterqvist,0182,Hedenströms väg 1,13249,Saltsjö-Boo,59.30581881532006,18.23414550475726,08-7150451,saltsjoboo@noblaskolan.se,https://noblaskolan.se/saltsjo-boo/,"GR,FKLASS,FTH",AKTIV
23990749,Nyvångsskolan,Cecilia Mattsson Jagenheim,1261,Skolvägen 2,24630,Löddeköpinge,55.76014283313138,13.007853414992137,046-739502,nyvangsskolan@kavlinge.se,http://www.kavlinge.se,"GR,FKLASS,FTH",AKTIV
86848164,Lillestadskolan,Amira Palo,0780,Gamla Norrvägen 54,35254,Växjö,56.89027495801637,14.822376166809127,0470-41847,utbildningsnamnden@vaxjo.se,http://www.vaxjo.se/lillestadskolan,"GR,FKLASS,FTH",AKTIV
30313010,Noblaskolan Hagaberg,Henrik Lövstedt,1980,Hörntorpsvägen 20,72471,Västerås,59.620988918675465,16.47271635835262,021-314470,hagaberg@noblaskolan.se,https://noblaskolan.se/hagaberg/,"GR,FKLASS,FTH",AKTIV
28831906,Ulvsäterskolan,Magnus Wallinder,2180,Ulvsätersvägen 27,80320,Gävle,60.69532444453244,17.108846421044348,026-179513,utbildning@gavle.se,http://www.gavle.se/Ulvsaterskolan,"GR,FKLASS,FTH",AKTIV
78992223,Björkö friskola,Maria Nicoleta Todea,0580,Björkö Friskola,58578,Vreta Kloster,58.50993746979008,15.527475921087841,013-66230,info@bjorkofriskola.se,http://www.bjorkofriskola.se,"GR,FKLASS,FTH",AKTIV
27319086,Mälardalen International School (MISV),Maija Möller,1980,Hydrovägen 3 bgn 350,72136,Västerås,59.636022542550684,16.583015829261807,070-4217584,petra.nygard@misv.se,https://www.misv.se/,"GR,FTH,FKLASS",AKTIV
92750123,"Enskilda gymnasiet, gr",Pia Mörk Ahlberg,0180,Tegnérlunden 5,11161,Stockholm,59.33787621125285,18.055462501310295,08-4112060,Info@enskildagymnasiet.se,http://www.enskildagymnasiet.se,GR,AKTIV
56540171,Rinnebäcksskolan,Peter Westergård,1261,Östergatan 2,24432,Kävlinge,55.79607271164315,13.126674327309129,046-739390,rinnebacksskolan@kavlinge.se,http://www.kavlinge.se,"GR,FKLASS,FTH,GRAN",AKTIV
26357566,Skönadalsskolan,Sandra Kristiansson,1261,Pulpetvägen 4,24650,Löddeköpinge,55.808032589055614,12.977647616432016,046-739761,skonadalsskolan@kavlinge.se,http://www.kavlinge.se,"GR,FKLASS,FTH",AKTIV
46764433,Staffansskolan,Ann Catrine Rehn,2180,Första Tvärgatan 27,80284,Gävle,60.672335951240946,17.16319821929872,026-172461,utbildning@gavle.se,http://www.gavle.se/Staffansskolan/,"GR,FKLASS,FTH",AKTIV
41007432,Myråsskolan F-6,Linda Ferm,1490,Kyrkvägen,50733,Brämhult,57.73226066021687,13.010449705303055,033-353911,linda.ferm@boras.se,https://www.boras.se/utbildningochforskola/grundskola/grundskolor/myrasskolan.4.143f48f4158d2c5dae2523c4.html,"GR,FKLASS,FTH",AKTIV
90649345,Målsrydskolan F-6,Therése Costinger,1490,Svenljungavägen 1,51677,Målsryd,57.68542915684627,13.053464280729328,033-249209,therese.costinger@boras.se,http://www.boras.se/malsrydskolan,"GR,FKLASS,FTH",AKTIV
35909172,Åbybergsskolan,Lars Andrén,1481,Måldomargatan 14,43162,Mölndal,57.64820276767859,12.010514936497797,031-3153211,lars.andren@molndal.se,,GRAN,AKTIV
13578112,Tolvåkerskolan 7-9,Joakim Persson,1261,Bollvägen 8,24635,Löddeköpinge,55.76427858424514,13.01767705891039,046-739534,tolvakerskolan@kavlinge.se,http://www.kavlinge.se,GR,AKTIV
57590681,Noblaskolan Mariastaden,Ingela Sulonen,1283,Västra Allén 11-15,25451,Helsingborg,56.080365565101424,12.683954742122422,042-326980,mariastaden@noblaskolan.se,https://noblaskolan.se/mariastaden/,"GR,FKLASS,FTH",AKTIV
23223141,Sörbyskolan,Ann Catrine Rehn,2180,Granitvägen 12,80596,Gävle,60.65868405924303,17.14420198100776,026-172461,utbildning@gavle.se,http://www.gavle.se/Sorbyskolan,"GR,FKLASS,FTH,OPPFTH",AKTIV
48846255,Rångedalaskolan F-6,Richard Jennerhed,1490,Gretlandavägen 11,51693,Rångedala,57.788557552589644,13.118013910056364,0766-230965,richard.jennerhed@boras.se,http://www.boras.se/rangedalaskolan,"GR,FKLASS,FTH",AKTIV
60492534,Freinetskolan i Lund,Mats Carlgren,1281,Sankt Lars väg 7,22270,Lund,55.68505664242161,13.183387742611425,046-137929,info@freinetskolan.se,http://www.freinetskolan.se,"GR,FKLASS,FTH",AKTIV
37165229,Tolvåkerskolan- anpassad grundskola,Anneli Cecilia Kjellberg Roth,1261,Bollvägen 8,24635,Löddeköpinge,55.76428871681397,13.017719673459492,046-739046,tolvakerskolan@kavlinge.se,http://www.kavlinge.se,"GRAN,FTH,GR",AKTIV
21439131,Lilla Sätraskolan,Magnus Wallinder,2180,Porfyrvägen 17,80426,Gävle,60.689167796340406,17.114817554534763,026-179513,utbildning@gavle.se,http://www.gavle.se/LillaSatra,"GR,FTH,OPPFTH",AKTIV
27323097,Noblaskolan Solna,Joakim Lindberg,0184,Gustav III:s Boulevard 15,16972,Solna,59.368618945750214,18.014917652847075,08-4023840,solna@noblaskolan.se,https://noblaskolan.se/solna/,"GR,FKLASS,FTH",AKTIV
64760945,Sandhultskolan F-6,Claes Hämberg,1490,Bredaredsvägen 10,50478,Sandhult,57.76980837160845,12.824617677786868,033-355318,claes.hamberg@boras.se,http://www.boras.se/sandhultskolan,"GR,FKLASS,FTH",AKTIV
42811967,Sjömarkenskolan F-6,Therése Johansson,1490,Ljungvägen 14,51841,Sjömarken,57.7196624668009,12.826735822139192,033-358848,therese.jo.johansson@boras.se,http://www.boras.se/sjomarkenskolan,"GR,FKLASS,FTH",AKTIV
57473410,Bergkvara skola,Katja Halén,0834,"Storgatan 26, Bergkvara",38540,Bergkvara,56.39189133745797,16.075050618979805,0486-33558,info.bildning@torsas.se,http://www.torsas.se,"GR,FKLASS,FTH",AKTIV
88204666,Frejaskolan,Mikael Espelund,0834,Allfargatan 38,38525,Torsås,56.41401944364863,15.99672232622555,0486-33461,info.bildning@torsas.se,http://www.torsas.se,"FKLASS,GRAN,VUX",AKTIV
37774645,Gullabo skola,Katja Halén,0834,Gullabo 2146,38525,Gullabo,56.44682871326487,15.8204328583919,0486-33512,info.bildning@torsas.se,http://www.torsas.se,"GR,FKLASS,FTH",AKTIV
88771304,Söderåkra skola,Katja Halén,0834,Kyrkvägen 12,38551,Söderåkra,56.44461670123495,16.07173716336935,0486-33558,info.bildning@torsas.se,http://www.torsas.se,"GR,FKLASS,FTH",AKTIV
49779956,Stora Sätraskolan,Magnus Wallinder,2180,Porfyrvägen 11,80631,Gävle,60.6908921564562,17.113685176803838,026-177145,utbildning@gavle.se,http://www.gavle.se/StoraSatra,GR,AKTIV
97689213,Västerbergsskolan,Ulrika Björk,1481,Pinnharvsgången 1,43147,Mölndal,57.66169259458037,11.990675493002414,031-3152145,ulrika.bjork@molndal.se,http://www.molndal.se,"GR,FKLASS,FTH",AKTIV
22258443,Svaneholmskolan F-6,Hanna Göthberg,1490,Skolgatan 3,51561,Svaneholm,57.61779996200084,12.817568178125642,033-291270,hanna.gothberg@boras.se,https://www.boras.se/utbildningochforskola/grundskola/grundskolor/svaneholmskolan.4.3a190f22158fdcf7b0c43d58.html,"GR,FKLASS,FTH",AKTIV
57529996,Johannesskolan Norrkpg Kr Sk,Maaria Nisula,0581,Folkborgsvägen 19,60382,Norrköping,58.57958108454911,16.14893876430392,011-100073,info@johannesskolan.se,http://www.johannesskolan.se,"GR,FKLASS,FTH",AKTIV
83468631,Grosvadsskolan,Ulrika Johansson,0562,Grosvadsvägen 5,61246,Finspång,58.71410989721211,15.80907995098848,0122-85643,grosvadsskolan@finspang.se,www.finspang.se,GR,AKTIV
18915192,Fokusskolan,Maaria Nisula,0480,Hälsovägen 11,61160,Nyköping,58.761223471172684,17.038717389794968,0155-466301,info@fokusskolan.se,http://www.fokusskolan.se,"GR,FKLASS,FTH",AKTIV
